Date,Date Int,Day Name Short,Day Num Week,Day of Year,Month Day Num,Month Name Short,Month Num,Month Year,Month Year Order,Quarter Num,Quarter Year,Quarter Year Order,Week Ending,Week Num,Week Year,Week Year Order,Year
2021-12-01 00:00:00,20211201,Wed,4,335,1,Dec,12,Dec 2021,202112,4,Q4 2021,20214,2021-12-04 00:00:00,49,W49 2021,202149,2021
2021-12-02 00:00:00,20211202,Thu,5,336,2,Dec,12,Dec 2021,202112,4,Q4 2021,20214,2021-12-04 00:00:00,49,W49 2021,202149,2021
2021-12-03 00:00:00,20211203,Fri,6,337,3,Dec,12,Dec 2021,202112,4,Q4 2021,20214,2021-12-04 00:00:00,49,W49 2021,202149,2021
2021-12-04 00:00:00,20211204,Sat,7,338,4,Dec,12,Dec 2021,202112,4,Q4 2021,20214,2021-12-04 00:00:00,49,W49 2021,202149,2021
2021-12-05 00:00:00,20211205,Sun,1,339,5,Dec,12,Dec 2021,202112,4,Q4 2021,20214,2021-12-11 00:00:00,50,W50 2021,202150,2021
2021-12-06 00:00:00,20211206,Mon,2,340,6,Dec,12,Dec 2021,202112,4,Q4 2021,20214,2021-12-11 00:00:00,50,W50 2021,202150,2021
2021-12-07 00:00:00,20211207,Tue,3,341,7,Dec,12,Dec 2021,202112,4,Q4 2021,20214,2021-12-11 00:00:00,50,W50 2021,202150,2021
2021-12-08 00:00:00,20211208,Wed,4,342,8,Dec,12,Dec 2021,202112,4,Q4 2021,20214,2021-12-11 00:00:00,50,W50 2021,202150,2021
2021-12-09 00:00:00,20211209,Thu,5,343,9,Dec,12,Dec 2021,202112,4,Q4 2021,20214,2021-12-11 00:00:00,50,W50 2021,202150,2021
2021-12-10 00:00:00,20211210,Fri,6,344,10,Dec,12,Dec 2021,202112,4,Q4 2021,20214,2021-12-11 00:00:00,50,W50 2021,202150,2021
2021-12-11 00:00:00,20211211,Sat,7,345,11,Dec,12,Dec 2021,202112,4,Q4 2021,20214,2021-12-11 00:00:00,50,W50 2021,202150,2021
2021-12-12 00:00:00,20211212,Sun,1,346,12,Dec,12,Dec 2021,202112,4,Q4 2021,20214,2021-12-18 00:00:00,51,W51 2021,202151,2021
2021-12-13 00:00:00,20211213,Mon,2,347,13,Dec,12,Dec 2021,202112,4,Q4 2021,20214,2021-12-18 00:00:00,51,W51 2021,202151,2021
2021-12-14 00:00:00,20211214,Tue,3,348,14,Dec,12,Dec 2021,202112,4,Q4 2021,20214,2021-12-18 00:00:00,51,W51 2021,202151,2021
2021-12-15 00:00:00,20211215,Wed,4,349,15,Dec,12,Dec 2021,202112,4,Q4 2021,20214,2021-12-18 00:00:00,51,W51 2021,202151,2021
2021-12-16 00:00:00,20211216,Thu,5,350,16,Dec,12,Dec 2021,202112,4,Q4 2021,20214,2021-12-18 00:00:00,51,W51 2021,202151,2021
2021-12-17 00:00:00,20211217,Fri,6,351,17,Dec,12,Dec 2021,202112,4,Q4 2021,20214,2021-12-18 00:00:00,51,W51 2021,202151,2021
2021-12-18 00:00:00,20211218,Sat,7,352,18,Dec,12,Dec 2021,202112,4,Q4 2021,20214,2021-12-18 00:00:00,51,W51 2021,202151,2021
2021-12-19 00:00:00,20211219,Sun,1,353,19,Dec,12,Dec 2021,202112,4,Q4 2021,20214,2021-12-25 00:00:00,52,W52 2021,202152,2021
2021-12-20 00:00:00,20211220,Mon,2,354,20,Dec,12,Dec 2021,202112,4,Q4 2021,20214,2021-12-25 00:00:00,52,W52 2021,202152,2021
2021-12-21 00:00:00,20211221,Tue,3,355,21,Dec,12,Dec 2021,202112,4,Q4 2021,20214,2021-12-25 00:00:00,52,W52 2021,202152,2021
2021-12-22 00:00:00,20211222,Wed,4,356,22,Dec,12,Dec 2021,202112,4,Q4 2021,20214,2021-12-25 00:00:00,52,W52 2021,202152,2021
2021-12-23 00:00:00,20211223,Thu,5,357,23,Dec,12,Dec 2021,202112,4,Q4 2021,20214,2021-12-25 00:00:00,52,W52 2021,202152,2021
2021-12-24 00:00:00,20211224,Fri,6,358,24,Dec,12,Dec 2021,202112,4,Q4 2021,20214,2021-12-25 00:00:00,52,W52 2021,202152,2021
2021-12-25 00:00:00,20211225,Sat,7,359,25,Dec,12,Dec 2021,202112,4,Q4 2021,20214,2021-12-25 00:00:00,52,W52 2021,202152,2021
2021-12-26 00:00:00,20211226,Sun,1,360,26,Dec,12,Dec 2021,202112,4,Q4 2021,20214,2022-01-01 00:00:00,53,W53 2021,202153,2021
2021-12-27 00:00:00,20211227,Mon,2,361,27,Dec,12,Dec 2021,202112,4,Q4 2021,20214,2022-01-01 00:00:00,53,W53 2021,202153,2021
2021-12-28 00:00:00,20211228,Tue,3,362,28,Dec,12,Dec 2021,202112,4,Q4 2021,20214,2022-01-01 00:00:00,53,W53 2021,202153,2021
2021-12-29 00:00:00,20211229,Wed,4,363,29,Dec,12,Dec 2021,202112,4,Q4 2021,20214,2022-01-01 00:00:00,53,W53 2021,202153,2021
2021-12-30 00:00:00,20211230,Thu,5,364,30,Dec,12,Dec 2021,202112,4,Q4 2021,20214,2022-01-01 00:00:00,53,W53 2021,202153,2021
2021-12-31 00:00:00,20211231,Fri,6,365,31,Dec,12,Dec 2021,202112,4,Q4 2021,20214,2022-01-01 00:00:00,53,W53 2021,202153,2021
2022-01-01 00:00:00,20220101,Sat,7,1,1,Jan,1,Jan 2022,202201,1,Q1 2022,20221,2022-01-01 00:00:00,1,W1 2022,202201,2022
2022-01-02 00:00:00,20220102,Sun,1,2,2,Jan,1,Jan 2022,202201,1,Q1 2022,20221,2022-01-08 00:00:00,2,W2 2022,202202,2022
2022-01-03 00:00:00,20220103,Mon,2,3,3,Jan,1,Jan 2022,202201,1,Q1 2022,20221,2022-01-08 00:00:00,2,W2 2022,202202,2022
2022-01-04 00:00:00,20220104,Tue,3,4,4,Jan,1,Jan 2022,202201,1,Q1 2022,20221,2022-01-08 00:00:00,2,W2 2022,202202,2022
2022-01-05 00:00:00,20220105,Wed,4,5,5,Jan,1,Jan 2022,202201,1,Q1 2022,20221,2022-01-08 00:00:00,2,W2 2022,202202,2022
2022-01-06 00:00:00,20220106,Thu,5,6,6,Jan,1,Jan 2022,202201,1,Q1 2022,20221,2022-01-08 00:00:00,2,W2 2022,202202,2022
2022-01-07 00:00:00,20220107,Fri,6,7,7,Jan,1,Jan 2022,202201,1,Q1 2022,20221,2022-01-08 00:00:00,2,W2 2022,202202,2022
2022-01-08 00:00:00,20220108,Sat,7,8,8,Jan,1,Jan 2022,202201,1,Q1 2022,20221,2022-01-08 00:00:00,2,W2 2022,202202,2022
2022-01-09 00:00:00,20220109,Sun,1,9,9,Jan,1,Jan 2022,202201,1,Q1 2022,20221,2022-01-15 00:00:00,3,W3 2022,202203,2022
2022-01-10 00:00:00,20220110,Mon,2,10,10,Jan,1,Jan 2022,202201,1,Q1 2022,20221,2022-01-15 00:00:00,3,W3 2022,202203,2022
2022-01-11 00:00:00,20220111,Tue,3,11,11,Jan,1,Jan 2022,202201,1,Q1 2022,20221,2022-01-15 00:00:00,3,W3 2022,202203,2022
2022-01-12 00:00:00,20220112,Wed,4,12,12,Jan,1,Jan 2022,202201,1,Q1 2022,20221,2022-01-15 00:00:00,3,W3 2022,202203,2022
2022-01-13 00:00:00,20220113,Thu,5,13,13,Jan,1,Jan 2022,202201,1,Q1 2022,20221,2022-01-15 00:00:00,3,W3 2022,202203,2022
2022-01-14 00:00:00,20220114,Fri,6,14,14,Jan,1,Jan 2022,202201,1,Q1 2022,20221,2022-01-15 00:00:00,3,W3 2022,202203,2022
2022-01-15 00:00:00,20220115,Sat,7,15,15,Jan,1,Jan 2022,202201,1,Q1 2022,20221,2022-01-15 00:00:00,3,W3 2022,202203,2022
2022-01-16 00:00:00,20220116,Sun,1,16,16,Jan,1,Jan 2022,202201,1,Q1 2022,20221,2022-01-22 00:00:00,4,W4 2022,202204,2022
2022-01-17 00:00:00,20220117,Mon,2,17,17,Jan,1,Jan 2022,202201,1,Q1 2022,20221,2022-01-22 00:00:00,4,W4 2022,202204,2022
2022-01-18 00:00:00,20220118,Tue,3,18,18,Jan,1,Jan 2022,202201,1,Q1 2022,20221,2022-01-22 00:00:00,4,W4 2022,202204,2022
2022-01-19 00:00:00,20220119,Wed,4,19,19,Jan,1,Jan 2022,202201,1,Q1 2022,20221,2022-01-22 00:00:00,4,W4 2022,202204,2022
2022-01-20 00:00:00,20220120,Thu,5,20,20,Jan,1,Jan 2022,202201,1,Q1 2022,20221,2022-01-22 00:00:00,4,W4 2022,202204,2022
2022-01-21 00:00:00,20220121,Fri,6,21,21,Jan,1,Jan 2022,202201,1,Q1 2022,20221,2022-01-22 00:00:00,4,W4 2022,202204,2022
2022-01-22 00:00:00,20220122,Sat,7,22,22,Jan,1,Jan 2022,202201,1,Q1 2022,20221,2022-01-22 00:00:00,4,W4 2022,202204,2022
2022-01-23 00:00:00,20220123,Sun,1,23,23,Jan,1,Jan 2022,202201,1,Q1 2022,20221,2022-01-29 00:00:00,5,W5 2022,202205,2022
2022-01-24 00:00:00,20220124,Mon,2,24,24,Jan,1,Jan 2022,202201,1,Q1 2022,20221,2022-01-29 00:00:00,5,W5 2022,202205,2022
2022-01-25 00:00:00,20220125,Tue,3,25,25,Jan,1,Jan 2022,202201,1,Q1 2022,20221,2022-01-29 00:00:00,5,W5 2022,202205,2022
2022-01-26 00:00:00,20220126,Wed,4,26,26,Jan,1,Jan 2022,202201,1,Q1 2022,20221,2022-01-29 00:00:00,5,W5 2022,202205,2022
2022-01-27 00:00:00,20220127,Thu,5,27,27,Jan,1,Jan 2022,202201,1,Q1 2022,20221,2022-01-29 00:00:00,5,W5 2022,202205,2022
2022-01-28 00:00:00,20220128,Fri,6,28,28,Jan,1,Jan 2022,202201,1,Q1 2022,20221,2022-01-29 00:00:00,5,W5 2022,202205,2022
2022-01-29 00:00:00,20220129,Sat,7,29,29,Jan,1,Jan 2022,202201,1,Q1 2022,20221,2022-01-29 00:00:00,5,W5 2022,202205,2022
2022-01-30 00:00:00,20220130,Sun,1,30,30,Jan,1,Jan 2022,202201,1,Q1 2022,20221,2022-02-05 00:00:00,6,W6 2022,202206,2022
2022-01-31 00:00:00,20220131,Mon,2,31,31,Jan,1,Jan 2022,202201,1,Q1 2022,20221,2022-02-05 00:00:00,6,W6 2022,202206,2022
2022-02-01 00:00:00,20220201,Tue,3,32,1,Feb,2,Feb 2022,202202,1,Q1 2022,20221,2022-02-05 00:00:00,6,W6 2022,202206,2022
2022-02-02 00:00:00,20220202,Wed,4,33,2,Feb,2,Feb 2022,202202,1,Q1 2022,20221,2022-02-05 00:00:00,6,W6 2022,202206,2022
2022-02-03 00:00:00,20220203,Thu,5,34,3,Feb,2,Feb 2022,202202,1,Q1 2022,20221,2022-02-05 00:00:00,6,W6 2022,202206,2022
2022-02-04 00:00:00,20220204,Fri,6,35,4,Feb,2,Feb 2022,202202,1,Q1 2022,20221,2022-02-05 00:00:00,6,W6 2022,202206,2022
2022-02-05 00:00:00,20220205,Sat,7,36,5,Feb,2,Feb 2022,202202,1,Q1 2022,20221,2022-02-05 00:00:00,6,W6 2022,202206,2022
2022-02-06 00:00:00,20220206,Sun,1,37,6,Feb,2,Feb 2022,202202,1,Q1 2022,20221,2022-02-12 00:00:00,7,W7 2022,202207,2022
2022-02-07 00:00:00,20220207,Mon,2,38,7,Feb,2,Feb 2022,202202,1,Q1 2022,20221,2022-02-12 00:00:00,7,W7 2022,202207,2022
2022-02-08 00:00:00,20220208,Tue,3,39,8,Feb,2,Feb 2022,202202,1,Q1 2022,20221,2022-02-12 00:00:00,7,W7 2022,202207,2022
2022-02-09 00:00:00,20220209,Wed,4,40,9,Feb,2,Feb 2022,202202,1,Q1 2022,20221,2022-02-12 00:00:00,7,W7 2022,202207,2022
2022-02-10 00:00:00,20220210,Thu,5,41,10,Feb,2,Feb 2022,202202,1,Q1 2022,20221,2022-02-12 00:00:00,7,W7 2022,202207,2022
2022-02-11 00:00:00,20220211,Fri,6,42,11,Feb,2,Feb 2022,202202,1,Q1 2022,20221,2022-02-12 00:00:00,7,W7 2022,202207,2022
2022-02-12 00:00:00,20220212,Sat,7,43,12,Feb,2,Feb 2022,202202,1,Q1 2022,20221,2022-02-12 00:00:00,7,W7 2022,202207,2022
2022-02-13 00:00:00,20220213,Sun,1,44,13,Feb,2,Feb 2022,202202,1,Q1 2022,20221,2022-02-19 00:00:00,8,W8 2022,202208,2022
2022-02-14 00:00:00,20220214,Mon,2,45,14,Feb,2,Feb 2022,202202,1,Q1 2022,20221,2022-02-19 00:00:00,8,W8 2022,202208,2022
2022-02-15 00:00:00,20220215,Tue,3,46,15,Feb,2,Feb 2022,202202,1,Q1 2022,20221,2022-02-19 00:00:00,8,W8 2022,202208,2022
2022-02-16 00:00:00,20220216,Wed,4,47,16,Feb,2,Feb 2022,202202,1,Q1 2022,20221,2022-02-19 00:00:00,8,W8 2022,202208,2022
2022-02-17 00:00:00,20220217,Thu,5,48,17,Feb,2,Feb 2022,202202,1,Q1 2022,20221,2022-02-19 00:00:00,8,W8 2022,202208,2022
2022-02-18 00:00:00,20220218,Fri,6,49,18,Feb,2,Feb 2022,202202,1,Q1 2022,20221,2022-02-19 00:00:00,8,W8 2022,202208,2022
2022-02-19 00:00:00,20220219,Sat,7,50,19,Feb,2,Feb 2022,202202,1,Q1 2022,20221,2022-02-19 00:00:00,8,W8 2022,202208,2022
2022-02-20 00:00:00,20220220,Sun,1,51,20,Feb,2,Feb 2022,202202,1,Q1 2022,20221,2022-02-26 00:00:00,9,W9 2022,202209,2022
2022-02-21 00:00:00,20220221,Mon,2,52,21,Feb,2,Feb 2022,202202,1,Q1 2022,20221,2022-02-26 00:00:00,9,W9 2022,202209,2022
2022-02-22 00:00:00,20220222,Tue,3,53,22,Feb,2,Feb 2022,202202,1,Q1 2022,20221,2022-02-26 00:00:00,9,W9 2022,202209,2022
2022-02-23 00:00:00,20220223,Wed,4,54,23,Feb,2,Feb 2022,202202,1,Q1 2022,20221,2022-02-26 00:00:00,9,W9 2022,202209,2022
2022-02-24 00:00:00,20220224,Thu,5,55,24,Feb,2,Feb 2022,202202,1,Q1 2022,20221,2022-02-26 00:00:00,9,W9 2022,202209,2022
2022-02-25 00:00:00,20220225,Fri,6,56,25,Feb,2,Feb 2022,202202,1,Q1 2022,20221,2022-02-26 00:00:00,9,W9 2022,202209,2022
2022-02-26 00:00:00,20220226,Sat,7,57,26,Feb,2,Feb 2022,202202,1,Q1 2022,20221,2022-02-26 00:00:00,9,W9 2022,202209,2022
2022-02-27 00:00:00,20220227,Sun,1,58,27,Feb,2,Feb 2022,202202,1,Q1 2022,20221,2022-03-05 00:00:00,10,W10 2022,202210,2022
2022-02-28 00:00:00,20220228,Mon,2,59,28,Feb,2,Feb 2022,202202,1,Q1 2022,20221,2022-03-05 00:00:00,10,W10 2022,202210,2022
2022-03-01 00:00:00,20220301,Tue,3,60,1,Mar,3,Mar 2022,202203,1,Q1 2022,20221,2022-03-05 00:00:00,10,W10 2022,202210,2022
2022-03-02 00:00:00,20220302,Wed,4,61,2,Mar,3,Mar 2022,202203,1,Q1 2022,20221,2022-03-05 00:00:00,10,W10 2022,202210,2022
2022-03-03 00:00:00,20220303,Thu,5,62,3,Mar,3,Mar 2022,202203,1,Q1 2022,20221,2022-03-05 00:00:00,10,W10 2022,202210,2022
2022-03-04 00:00:00,20220304,Fri,6,63,4,Mar,3,Mar 2022,202203,1,Q1 2022,20221,2022-03-05 00:00:00,10,W10 2022,202210,2022
2022-03-05 00:00:00,20220305,Sat,7,64,5,Mar,3,Mar 2022,202203,1,Q1 2022,20221,2022-03-05 00:00:00,10,W10 2022,202210,2022
2022-03-06 00:00:00,20220306,Sun,1,65,6,Mar,3,Mar 2022,202203,1,Q1 2022,20221,2022-03-12 00:00:00,11,W11 2022,202211,2022
2022-03-07 00:00:00,20220307,Mon,2,66,7,Mar,3,Mar 2022,202203,1,Q1 2022,20221,2022-03-12 00:00:00,11,W11 2022,202211,2022
2022-03-08 00:00:00,20220308,Tue,3,67,8,Mar,3,Mar 2022,202203,1,Q1 2022,20221,2022-03-12 00:00:00,11,W11 2022,202211,2022
2022-03-09 00:00:00,20220309,Wed,4,68,9,Mar,3,Mar 2022,202203,1,Q1 2022,20221,2022-03-12 00:00:00,11,W11 2022,202211,2022
2022-03-10 00:00:00,20220310,Thu,5,69,10,Mar,3,Mar 2022,202203,1,Q1 2022,20221,2022-03-12 00:00:00,11,W11 2022,202211,2022
2022-03-11 00:00:00,20220311,Fri,6,70,11,Mar,3,Mar 2022,202203,1,Q1 2022,20221,2022-03-12 00:00:00,11,W11 2022,202211,2022
2022-03-12 00:00:00,20220312,Sat,7,71,12,Mar,3,Mar 2022,202203,1,Q1 2022,20221,2022-03-12 00:00:00,11,W11 2022,202211,2022
2022-03-13 00:00:00,20220313,Sun,1,72,13,Mar,3,Mar 2022,202203,1,Q1 2022,20221,2022-03-19 00:00:00,12,W12 2022,202212,2022
2022-03-14 00:00:00,20220314,Mon,2,73,14,Mar,3,Mar 2022,202203,1,Q1 2022,20221,2022-03-19 00:00:00,12,W12 2022,202212,2022
2022-03-15 00:00:00,20220315,Tue,3,74,15,Mar,3,Mar 2022,202203,1,Q1 2022,20221,2022-03-19 00:00:00,12,W12 2022,202212,2022
2022-03-16 00:00:00,20220316,Wed,4,75,16,Mar,3,Mar 2022,202203,1,Q1 2022,20221,2022-03-19 00:00:00,12,W12 2022,202212,2022
2022-03-17 00:00:00,20220317,Thu,5,76,17,Mar,3,Mar 2022,202203,1,Q1 2022,20221,2022-03-19 00:00:00,12,W12 2022,202212,2022
2022-03-18 00:00:00,20220318,Fri,6,77,18,Mar,3,Mar 2022,202203,1,Q1 2022,20221,2022-03-19 00:00:00,12,W12 2022,202212,2022
2022-03-19 00:00:00,20220319,Sat,7,78,19,Mar,3,Mar 2022,202203,1,Q1 2022,20221,2022-03-19 00:00:00,12,W12 2022,202212,2022
2022-03-20 00:00:00,20220320,Sun,1,79,20,Mar,3,Mar 2022,202203,1,Q1 2022,20221,2022-03-26 00:00:00,13,W13 2022,202213,2022
2022-03-21 00:00:00,20220321,Mon,2,80,21,Mar,3,Mar 2022,202203,1,Q1 2022,20221,2022-03-26 00:00:00,13,W13 2022,202213,2022
2022-03-22 00:00:00,20220322,Tue,3,81,22,Mar,3,Mar 2022,202203,1,Q1 2022,20221,2022-03-26 00:00:00,13,W13 2022,202213,2022
2022-03-23 00:00:00,20220323,Wed,4,82,23,Mar,3,Mar 2022,202203,1,Q1 2022,20221,2022-03-26 00:00:00,13,W13 2022,202213,2022
2022-03-24 00:00:00,20220324,Thu,5,83,24,Mar,3,Mar 2022,202203,1,Q1 2022,20221,2022-03-26 00:00:00,13,W13 2022,202213,2022
2022-03-25 00:00:00,20220325,Fri,6,84,25,Mar,3,Mar 2022,202203,1,Q1 2022,20221,2022-03-26 00:00:00,13,W13 2022,202213,2022
2022-03-26 00:00:00,20220326,Sat,7,85,26,Mar,3,Mar 2022,202203,1,Q1 2022,20221,2022-03-26 00:00:00,13,W13 2022,202213,2022
2022-03-27 00:00:00,20220327,Sun,1,86,27,Mar,3,Mar 2022,202203,1,Q1 2022,20221,2022-04-02 00:00:00,14,W14 2022,202214,2022
2022-03-28 00:00:00,20220328,Mon,2,87,28,Mar,3,Mar 2022,202203,1,Q1 2022,20221,2022-04-02 00:00:00,14,W14 2022,202214,2022
2022-03-29 00:00:00,20220329,Tue,3,88,29,Mar,3,Mar 2022,202203,1,Q1 2022,20221,2022-04-02 00:00:00,14,W14 2022,202214,2022
2022-03-30 00:00:00,20220330,Wed,4,89,30,Mar,3,Mar 2022,202203,1,Q1 2022,20221,2022-04-02 00:00:00,14,W14 2022,202214,2022
2022-03-31 00:00:00,20220331,Thu,5,90,31,Mar,3,Mar 2022,202203,1,Q1 2022,20221,2022-04-02 00:00:00,14,W14 2022,202214,2022
2022-04-01 00:00:00,20220401,Fri,6,91,1,Apr,4,Apr 2022,202204,2,Q2 2022,20222,2022-04-02 00:00:00,14,W14 2022,202214,2022
2022-04-02 00:00:00,20220402,Sat,7,92,2,Apr,4,Apr 2022,202204,2,Q2 2022,20222,2022-04-02 00:00:00,14,W14 2022,202214,2022
2022-04-03 00:00:00,20220403,Sun,1,93,3,Apr,4,Apr 2022,202204,2,Q2 2022,20222,2022-04-09 00:00:00,15,W15 2022,202215,2022
2022-04-04 00:00:00,20220404,Mon,2,94,4,Apr,4,Apr 2022,202204,2,Q2 2022,20222,2022-04-09 00:00:00,15,W15 2022,202215,2022
2022-04-05 00:00:00,20220405,Tue,3,95,5,Apr,4,Apr 2022,202204,2,Q2 2022,20222,2022-04-09 00:00:00,15,W15 2022,202215,2022
2022-04-06 00:00:00,20220406,Wed,4,96,6,Apr,4,Apr 2022,202204,2,Q2 2022,20222,2022-04-09 00:00:00,15,W15 2022,202215,2022
2022-04-07 00:00:00,20220407,Thu,5,97,7,Apr,4,Apr 2022,202204,2,Q2 2022,20222,2022-04-09 00:00:00,15,W15 2022,202215,2022
2022-04-08 00:00:00,20220408,Fri,6,98,8,Apr,4,Apr 2022,202204,2,Q2 2022,20222,2022-04-09 00:00:00,15,W15 2022,202215,2022
2022-04-09 00:00:00,20220409,Sat,7,99,9,Apr,4,Apr 2022,202204,2,Q2 2022,20222,2022-04-09 00:00:00,15,W15 2022,202215,2022
2022-04-10 00:00:00,20220410,Sun,1,100,10,Apr,4,Apr 2022,202204,2,Q2 2022,20222,2022-04-16 00:00:00,16,W16 2022,202216,2022
2022-04-11 00:00:00,20220411,Mon,2,101,11,Apr,4,Apr 2022,202204,2,Q2 2022,20222,2022-04-16 00:00:00,16,W16 2022,202216,2022
2022-04-12 00:00:00,20220412,Tue,3,102,12,Apr,4,Apr 2022,202204,2,Q2 2022,20222,2022-04-16 00:00:00,16,W16 2022,202216,2022
2022-04-13 00:00:00,20220413,Wed,4,103,13,Apr,4,Apr 2022,202204,2,Q2 2022,20222,2022-04-16 00:00:00,16,W16 2022,202216,2022
2022-04-14 00:00:00,20220414,Thu,5,104,14,Apr,4,Apr 2022,202204,2,Q2 2022,20222,2022-04-16 00:00:00,16,W16 2022,202216,2022
2022-04-15 00:00:00,20220415,Fri,6,105,15,Apr,4,Apr 2022,202204,2,Q2 2022,20222,2022-04-16 00:00:00,16,W16 2022,202216,2022
2022-04-16 00:00:00,20220416,Sat,7,106,16,Apr,4,Apr 2022,202204,2,Q2 2022,20222,2022-04-16 00:00:00,16,W16 2022,202216,2022
2022-04-17 00:00:00,20220417,Sun,1,107,17,Apr,4,Apr 2022,202204,2,Q2 2022,20222,2022-04-23 00:00:00,17,W17 2022,202217,2022
2022-04-18 00:00:00,20220418,Mon,2,108,18,Apr,4,Apr 2022,202204,2,Q2 2022,20222,2022-04-23 00:00:00,17,W17 2022,202217,2022
2022-04-19 00:00:00,20220419,Tue,3,109,19,Apr,4,Apr 2022,202204,2,Q2 2022,20222,2022-04-23 00:00:00,17,W17 2022,202217,2022
2022-04-20 00:00:00,20220420,Wed,4,110,20,Apr,4,Apr 2022,202204,2,Q2 2022,20222,2022-04-23 00:00:00,17,W17 2022,202217,2022
2022-04-21 00:00:00,20220421,Thu,5,111,21,Apr,4,Apr 2022,202204,2,Q2 2022,20222,2022-04-23 00:00:00,17,W17 2022,202217,2022
2022-04-22 00:00:00,20220422,Fri,6,112,22,Apr,4,Apr 2022,202204,2,Q2 2022,20222,2022-04-23 00:00:00,17,W17 2022,202217,2022
2022-04-23 00:00:00,20220423,Sat,7,113,23,Apr,4,Apr 2022,202204,2,Q2 2022,20222,2022-04-23 00:00:00,17,W17 2022,202217,2022
2022-04-24 00:00:00,20220424,Sun,1,114,24,Apr,4,Apr 2022,202204,2,Q2 2022,20222,2022-04-30 00:00:00,18,W18 2022,202218,2022
2022-04-25 00:00:00,20220425,Mon,2,115,25,Apr,4,Apr 2022,202204,2,Q2 2022,20222,2022-04-30 00:00:00,18,W18 2022,202218,2022
2022-04-26 00:00:00,20220426,Tue,3,116,26,Apr,4,Apr 2022,202204,2,Q2 2022,20222,2022-04-30 00:00:00,18,W18 2022,202218,2022
2022-04-27 00:00:00,20220427,Wed,4,117,27,Apr,4,Apr 2022,202204,2,Q2 2022,20222,2022-04-30 00:00:00,18,W18 2022,202218,2022
2022-04-28 00:00:00,20220428,Thu,5,118,28,Apr,4,Apr 2022,202204,2,Q2 2022,20222,2022-04-30 00:00:00,18,W18 2022,202218,2022
2022-04-29 00:00:00,20220429,Fri,6,119,29,Apr,4,Apr 2022,202204,2,Q2 2022,20222,2022-04-30 00:00:00,18,W18 2022,202218,2022
2022-04-30 00:00:00,20220430,Sat,7,120,30,Apr,4,Apr 2022,202204,2,Q2 2022,20222,2022-04-30 00:00:00,18,W18 2022,202218,2022
2022-05-01 00:00:00,20220501,Sun,1,121,1,May,5,May 2022,202205,2,Q2 2022,20222,2022-05-07 00:00:00,19,W19 2022,202219,2022
2022-05-02 00:00:00,20220502,Mon,2,122,2,May,5,May 2022,202205,2,Q2 2022,20222,2022-05-07 00:00:00,19,W19 2022,202219,2022
2022-05-03 00:00:00,20220503,Tue,3,123,3,May,5,May 2022,202205,2,Q2 2022,20222,2022-05-07 00:00:00,19,W19 2022,202219,2022
2022-05-04 00:00:00,20220504,Wed,4,124,4,May,5,May 2022,202205,2,Q2 2022,20222,2022-05-07 00:00:00,19,W19 2022,202219,2022
2022-05-05 00:00:00,20220505,Thu,5,125,5,May,5,May 2022,202205,2,Q2 2022,20222,2022-05-07 00:00:00,19,W19 2022,202219,2022
2022-05-06 00:00:00,20220506,Fri,6,126,6,May,5,May 2022,202205,2,Q2 2022,20222,2022-05-07 00:00:00,19,W19 2022,202219,2022
2022-05-07 00:00:00,20220507,Sat,7,127,7,May,5,May 2022,202205,2,Q2 2022,20222,2022-05-07 00:00:00,19,W19 2022,202219,2022
2022-05-08 00:00:00,20220508,Sun,1,128,8,May,5,May 2022,202205,2,Q2 2022,20222,2022-05-14 00:00:00,20,W20 2022,202220,2022
2022-05-09 00:00:00,20220509,Mon,2,129,9,May,5,May 2022,202205,2,Q2 2022,20222,2022-05-14 00:00:00,20,W20 2022,202220,2022
2022-05-10 00:00:00,20220510,Tue,3,130,10,May,5,May 2022,202205,2,Q2 2022,20222,2022-05-14 00:00:00,20,W20 2022,202220,2022
2022-05-11 00:00:00,20220511,Wed,4,131,11,May,5,May 2022,202205,2,Q2 2022,20222,2022-05-14 00:00:00,20,W20 2022,202220,2022
2022-05-12 00:00:00,20220512,Thu,5,132,12,May,5,May 2022,202205,2,Q2 2022,20222,2022-05-14 00:00:00,20,W20 2022,202220,2022
2022-05-13 00:00:00,20220513,Fri,6,133,13,May,5,May 2022,202205,2,Q2 2022,20222,2022-05-14 00:00:00,20,W20 2022,202220,2022
2022-05-14 00:00:00,20220514,Sat,7,134,14,May,5,May 2022,202205,2,Q2 2022,20222,2022-05-14 00:00:00,20,W20 2022,202220,2022
2022-05-15 00:00:00,20220515,Sun,1,135,15,May,5,May 2022,202205,2,Q2 2022,20222,2022-05-21 00:00:00,21,W21 2022,202221,2022
2022-05-16 00:00:00,20220516,Mon,2,136,16,May,5,May 2022,202205,2,Q2 2022,20222,2022-05-21 00:00:00,21,W21 2022,202221,2022
2022-05-17 00:00:00,20220517,Tue,3,137,17,May,5,May 2022,202205,2,Q2 2022,20222,2022-05-21 00:00:00,21,W21 2022,202221,2022
2022-05-18 00:00:00,20220518,Wed,4,138,18,May,5,May 2022,202205,2,Q2 2022,20222,2022-05-21 00:00:00,21,W21 2022,202221,2022
2022-05-19 00:00:00,20220519,Thu,5,139,19,May,5,May 2022,202205,2,Q2 2022,20222,2022-05-21 00:00:00,21,W21 2022,202221,2022
